case_id,x_mm,ideal_shared_reference_intensity,nominal_shared_reference_intensity,shared_reference_difference,ideal_normalised_intensity,nominal_normalised_intensity,absolute_difference,nominal_peak_over_ideal_peak,nominal_roi_integrated_over_ideal,max_shape_only_absolute_difference
V1,-0.01708984375,0.9836018623745092,0.8455757187136239,-0.13802614366088528,0.9836018623745092,0.9839010556650287,0.00029919329051952825,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,-0.01220703125,0.7458394298976466,0.6417425844147906,-0.10409684548285603,0.7458394298976466,0.7467234362305052,0.0008840063328585668,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,-0.00732421875,0.3639502654548633,0.3128088876692944,-0.05114137778556893,0.3639502654548633,0.3639804076534244,3.0142198561067257e-05,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,-0.00244140625,0.08169838518920493,0.07000497128914229,-0.011693413900062635,0.08169838518920493,0.08145688627148769,0.0002414989177172422,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.00244140625,0.0816983851892049,0.07069153809827261,-0.01100684709093229,0.0816983851892049,0.082255766600402,0.0005573814111970998,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.00732421875,0.3639518154730464,0.31371800036819886,-0.050233815104847535,0.3639518154730464,0.36503823952391773,0.0010864240508713374,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.01220703125,0.7458445087291555,0.6410229775056732,-0.10482153122348237,0.7458445087291555,0.7458861108652243,4.16021360687413e-05,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.01708984375,0.9836092977771839,0.8431764252272472,-0.14043287254993664,0.9836092977771839,0.9811092685525895,0.002500029224594358,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.02197265625,0.9311613199848107,0.7956758185174339,-0.1354855014673768,0.9311613199848107,0.9258381721242127,0.005323147860597954,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.02685546875,0.628088663001621,0.5339116680546109,-0.09417699494701015,0.628088663001621,0.6212527656659451,0.006835897335675911,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.03173828125,0.2608018398206175,0.21918098737513345,-0.04162085244548405,0.2608018398206175,0.2550361843267799,0.005765655493837618,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.03662109375,0.030472859275405693,0.024318412540816632,-0.006154446734589061,0.030472859275405693,0.028296592772800073,0.00217626650260562,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.04150390625,0.023428200418795744,0.021718482823541486,-0.0017097175952542586,0.023428200418795744,0.02527134791669955,0.0018431474979038048,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.04638671875,0.1713043264172234,0.15010686128569684,-0.021197465131526566,0.1713043264172234,0.17466241758484116,0.0033580911676177605,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.05126953125,0.31935461367845064,0.27551697904758155,-0.04383763463086909,0.31935461367845064,0.32058802131990244,0.0012334076414518003,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.05615234375,0.34457254632419465,0.2939130624270919,-0.05065948389710273,0.34457254632419465,0.3419934678773528,0.0025790784468418537,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.06103515625,0.23594446436011374,0.19864420620994303,-0.03730025815017071,0.23594446436011374,0.2311398492958589,0.004804615064254836,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.06591796875,0.0847229798731211,0.06955053533768661,-0.015172444535434482,0.0847229798731211,0.08092811042980484,0.003794869443316251,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.07080078125,0.002435933631405683,0.0015646852186901353,-0.0008712484127155475,0.002435933631405683,0.001820647642052362,0.000615285989353321,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.07568359375,0.0347937875482882,0.031888506011605235,-0.0029052815366829646,0.0347937875482882,0.03710505639415718,0.0023112688458689842,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.08056640625,0.13533904397706098,0.11901514223438324,-0.01632390174267774,0.13533904397706098,0.1384844922731182,0.0031454482960572294,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.08544921875000001,0.2116415651313339,0.1832711452319208,-0.02837041989941308,0.2116415651313339,0.21325195281263268,0.001610387681298786,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.09033203125,0.2012771251665097,0.1720890315682916,-0.029188093598218084,0.2012771251665097,0.20024058884519447,0.001036536321315229,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.09521484375,0.11670000937590207,0.09794162707721743,-0.018758382298684637,0.11670000937590207,0.11396362045663382,0.002736388919268251,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.10009765625000001,0.02774602740359933,0.02210036144016399,-0.0056456659634353396,0.02774602740359933,0.025715696974643626,0.0020303304289557046,0.8594113339395603,0.8583250217258779,0.006835897335675911
